"Data Source","World Development Indicators",

"Last Updated Date","2021-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Dominican Republic","DOM","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","11.3615779410285","10.6746844080519","11.2725159790819","9.36319182040453","10.3909907630014","","10.8461473470767","14.8359642103732","13.8006004762398","12.6512636715909","10.9913636693519","11.3680237728564","9.9818871830257","10.7038683463042","11.2672729420102","8.47854809048546","9.45130211107898","8.48701436557922","6.89608786275606","5.56082069755707","7.01784710430084","8.5550980249097","7.97680808117991","7.71748148429669","8.08245410045666","10.2390893345542","10.1955446080139","10.7457455889032","10.9875855185638","12.1697108843683","12.4100701063605","10.7120925866839","13.3317198477445","13.5953672250726","13.7597772413137","13.5862337522216","15.3966763993594","15.094534455154","14.208767040244","14.0159142860036","15.8349209837727","15.4533387570096","15.6419047050747","15.2054975505956","16.1490037375533","16.0194816377183","15.704552140793","15.8640481695949","",
"Algeria","DZA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.1721247756739","15.7328324622136","16.2119177261522","16.3418021252057","15.8620766831797","16.6864852394134","17.2744575918938","17.8949411612125","16.9468715387408","","","","","","","","","","21.6091442249924","22.0282584506872","21.6150718208213","20.8407076812578","21.4561026862094","21.6634098079177","21.7037179026956","21.9054198451241","21.4471107915757","21.6924683742242","22.1148625109511","","",
"East Asia & Pacific","EAS","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.3005510678185","16.0123131587683","","","24.0041369476363","21.5126373707284","","","","23.6894608762281","22.8864514782051","","","","26.1647928452289","33.5634976865717","29.6847002699655","26.4326997417622","26.8818374083881","26.8508880580335","28.2072981944088","29.8721622928243","30.2508380364167","30.4199054437895","29.7812628030184","30.8030400446869","",
"Europe & Central Asia","ECS","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","24.7971355004223","26.2548786853162","28.8233160663097","28.9594150602094","29.2302512222462","30.2270246179548","30.7590996417181","31.4418498844051","31.7045784355787","33.4744433784199","32.706740217447","32.8147729635037","33.5803675666405","34.7381999513455","34.7201359007639","33.4031883947115","32.9360618557953","32.9257944496265","35.25666140171","36.7753627160884","37.9111847244874","36.5552722381408","38.4260135019597","38.7766377537653","37.680463469329","35.5850556661696","35.3996035112261","34.818672833298","35.0243893324478","35.5262400265671","35.9633789942029","35.3238660875552","35.3850422718114","34.9111668328502","34.7332886061697","35.323175674818","38.9562100860777","38.6332220905566","36.9851598476754","37.3919988617678","37.2588230300661","37.0645083134155","36.8669954922948","36.540295998757","35.9248528256069","35.5298144237707","35.6778034075213","",
"Ecuador","ECU","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Egypt, Arab Rep.","EGY","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","50.7669694342894","43.7460847776154","42.4365704819791","37.4419128334255","38.9475520040589","","42.824787707485","46.3662272889206","37.8045112781955","37.9525316455696","35.8123324396783","35.2018140589569","30.1495145631068","32.150974025974","27.2285714285714","24.1137787056367","27.3128888888889","34.9439252336449","31.4845360824742","31","28.125","26.9481255448997","24.2320421210982","","","","","27.2483504882555","27.3324550898204","26.8903770863383","27.3888579387187","32.7636716852841","29.3352309344791","30.3182043551089","30.0771253118403","28.8602519476214","29.1899277952009","28.6894966262614","32.2017308105784","32.9206291079812","30.2303694913867","","","","","",
"Euro area","EMU","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","22.8667926459351","24.4358486419002","25.5458591449549","28.2266049625671","28.2963050098148","28.7829636836169","29.9782972087475","30.5425618776081","31.8260058930684","31.7104504274457","33.1102339711952","33.2467678640606","33.4672264031066","33.7524462770444","35.7013492255382","36.0616661303931","34.7026585850987","34.2421592324602","34.4643901282445","36.9572687407156","38.259997360818","39.6390556562032","39.0314593213028","44.0928454576261","41.5877311954557","40.7134722788028","39.263049993679","38.9685436831756","38.0803541449687","38.0677864030149","38.3207966366928","38.675766609327","37.988043443412","38.096307323509","37.546218667596","36.8230028010971","37.633136209552","40.9455526497801","41.3366736223198","39.7450304417536","40.1102129760358","40.3430659900419","39.8725810583774","39.331706835831","38.8744825037573","37.8038975230133","37.4715236344748","37.4696353454076","",
"Eritrea","ERI","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","15.9969236531997","16.1931036322497","16.3971211193439","17.2890420650325","17.5907868122937","19.1824973405649","20.9513538083671","22.526907846379","23.090907904162","23.4614437175484","26.2767310472586","26.9276894485127","27.6156605137275","29.6220694912502","29.5240018929462","29.5659642995474","29.1007726197223","29.4007490529956","29.3325819346129","30.1552973657134","31.7109924167574","34.6308546770865","33.7651093632739","","","","","","","","","","","","","","","","","","","","","","","31.742961974133","32.1394139545158","32.2504040900663","",
"Estonia","EST","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.2030603487936","35.9790426973617","33.8183365232123","35.6404251797483","37.0326159022388","33.3118978137388","31.294795341735","30.7320317584343","30.7328780864771","30.614019295762","30.036702802567","29.6234908951145","29.2321185837232","34.2541293015398","40.5141892190939","37.5682336289583","34.3967545939784","33.8650992477482","34.0049739951765","33.6650315485786","35.8922280421023","35.9902620378517","34.9567779825657","35.525241450505","35.5896495021928","",
"Ethiopia","ETH","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0852482366578","13.2751074781198","11.3943757773315","10.4670582782577","12.4393455551484","11.8653475935153","11.0954864771932","12.3955205043027","16.0038959038617","18.1591726508534","","14.5127189087474","17.2455618681994","15.7633732927995","16.1670492299566","14.8516589031207","9.51582703276699","7.69319353227766","12.8780606408161","12.1531167118786","12.5031975516212","10.583931315438","8.46637984459639","10.2119139511192","9.55243367655399","10.3776370135472","10.0892965416291","11.232503563404","10.8174753935638","9.70541337731808","",
"European Union","EUU","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","24.4396457169402","25.6112672353418","28.1577704805471","28.2764494513027","28.8607728136095","30.0843339411502","30.7109457200921","31.9995900510896","32.2298282572981","33.4456542075038","33.5987576927723","33.7515250976057","34.2048531640351","35.8329571591755","36.0814887327262","34.7651635007983","34.3701264804724","34.6092620181546","37.0164460772197","38.4293879475938","39.6912890427271","38.9648435140432","43.7990827894234","41.5247473097227","40.3827262446382","39.0827918520868","38.7546466631668","37.8281914206683","37.8728745564401","38.1019114507226","38.4596419362606","37.6578606722441","37.6523259552514","37.0798782911785","36.4631382655286","37.2192003778122","40.399707335902","40.7107805678393","39.2547924045502","39.6275147706861","39.8034249592841","39.3567225625724","38.7817376006991","38.3195940845342","37.3461696414902","37.0278754726251","37.0370634078051","",
"Fragile and conflict affected situations","FCS","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","20.6581053739535","19.8722902561043","21.0891451149519","24.7097653634666","25.3837918570729","26.1829475629285","26.1679644822215","25.9939281155312","25.37485431794","25.8235425061665","27.0519963207467","28.0832135376154","27.0038205759396","27.8127301930119","28.2496052705246","28.7217966448241","27.6026106230564","26.8801867822601","28.1553308351761","34.4334388160593","39.126476492396","41.90314235872","40.4307843980998","48.6296157241575","44.9046364233026","40.3196548954488","37.55001079071","36.4989441835545","33.9067149411472","33.2563542329286","34.319060382797","34.8957818502923","34.5941621839529","34.6845834826064","34.2793686414455","32.6403737598358","33.3703961084086","38.2234644863464","38.3830384335319","37.8832109415247","38.8973174092331","40.0898586048424","40.5525454694848","40.4243442060695","39.5843102639782","37.8973137546895","37.3395351225524","37.0226545298654","",
"Fiji","FJI","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9565656565657","23.5788442703232","24.2006773185134","27.5766105054509","26.9761699898994","26.7635064419503","26.9697375468666","","","","","","","","25.1000404849673","24.7111111111111","26.5294365623298","","","","23.8350458055167","22.2436207511801","22.9944491731373","24.3834617971389","25.480914686742","26.3230101617776","25.3275491706505","25.2417239384039","28.0254799152299","26.8234829935742","",
"France","FRA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","30.0052383323358","29.3440683336724","31.098967488715","33.5693413289656","33.7654676272315","34.1313040251288","35.0932508162362","35.496529163639","36.4646629981508","38.8726535124617","39.9314657028888","40.6695071749333","41.0689282112635","41.3491518716257","40.7717971796353","40.609253173611","39.7261494705704","38.7910440693515","38.9491317605437","40.189270142508","41.5338830746026","43.7464405279913","43.902513653596","47.0999201328438","47.1372999027363","47.3823551935098","45.586529585116","45.3891466018177","44.1329000361832","44.374324535171","45.3714512079071","45.6356507095874","45.0159798687691","45.1413507521639","44.7043320594475","44.1951595788519","44.6826820184904","48.0210057518454","49.3240362674279","47.5857458016517","48.0719239335045","48.119369598085","48.2894176805372","47.9919779188076","47.8819262450825","47.7079907123412","46.8057815373237","46.4892311852869","",
"Faroe Islands","FRO","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2152825304366","16.6558676431028","16.7757213495739","15.6813389330476","17.4439953466584","18.1961632258813","18.1003036885256","20.6526899562988","22.1655235035147","22.1656154761201","21.5071605755872","22.8890990594169","",
"Gabon","GAB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2796182811036","16.330781875643","15.2532453291979","17.1851872348986","17.0854995180674","15.6674947805283","13.7017325838068","13.5418320006821","",
"United Kingdom","GBR","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","29.5118582302289","28.8380792426903","33.2535749520883","36.489009279426","36.4449594438007","34.5281667727562","34.4890187996323","33.9799221391943","35.5598793897086","37.4844380028615","37.6715488409641","36.8816195615493","36.8195626985179","35.9327582091588","34.9778582587354","33.1374118627526","30.9724412757416","29.6546233795577","32.583043271347","34.7840781769414","37.6406266271925","37.368983262073","37.079774985373","35.4074014827431","34.1925457280949","33.068768058839","32.4210551648689","32.1862328709154","32.6875627338261","33.1148347425058","34.3785442264735","35.7009460367397","36.2675422916387","36.7931097357","36.8881479058882","37.1085677695599","39.9077809218007","42.3368741495874","42.8522683616153","41.6933862846589","42.3830304304901","40.1880880912367","39.4805604699497","38.6392559858849","37.6786724098517","37.2471005536175","37.0405716334733","36.8177376817521","",
"Georgia","GEO","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3790423499967","14.3565440751877","14.4160036692716","11.5569823434992","10.8121066826491","11.2620708154506","10.6911409254913","14.5781378825972","17.3196568252029","20.305440938658","22.8907013145971","29.1204672108373","30.9423996441677","25.0508670308318","23.262175856696","24.3927969354288","22.8922362388129","24.0312941781262","24.040076617062","24.3939055698181","22.9924733082117","21.3987183684085","20.2537309365171","",
"Ghana","GHA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.7116417612495","20.0290266464737","22.0203756781146","23.4793110246594","22.7457889920708","15.6206549935267","17.8651441453915","20.5460947523142","18.027952390966","20.1575042881243","21.1409260461554","26.8839178478186","19.2811347841059","19.259239760267","31.2181278495343","18.8485883944526","17.8156768372428","18.1363296200832","17.7982813902426","",
"Gibraltar","GIB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1288484258809","11.5144561204203","11.2965842266752","9.43305030627137","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.1600695336857","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6271258161709","","14.6465665244015","",
"Equatorial Guinea","GNQ","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.68613231412251","3.42602479722701","4.15893882785452","4.86568406431922","5.62325103907898","4.9736766787487","7.1338148829886","8.04260611446995","7.09211811356117","9.94330276207662","10.2457380951843","9.90214268336292","10.3213928637418","11.3572836709698","",
"Greece","GRC","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","16.0942804091871","15.8096903521936","18.1995343106186","17.9048159044543","19.3635427494931","20.3091156782635","20.1528650527961","19.976383991393","21.3979217380275","24.1774327193067","33.6967361532794","27.3790112504005","31.2459937255856","31.5790575833382","31.3980406073311","34.3387550937469","34.1257653648726","38.2718824556221","42.2902882976528","","","","","42.8631597868215","42.4140371110499","42.4096184725276","42.7070966475743","41.7927585050364","42.8468439986057","42.4340438802785","41.9978460396771","42.0223251231969","43.4528260324257","42.9431876899722","42.4195973839682","44.0495839110452","47.2109656916541","51.2654639796872","50.9570526640985","54.8290674605195","56.0782003962201","60.246709364575","48.9192443293361","51.3610169812973","48.3146721245836","47.5038722988615","47.8402581609045","46.6546931379441","",
"Grenada","GRD","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.1312650775244","8.15938753149953","9.622357563089","8.62665141257821","7.94299555788372","7.56205034876119","7.9963502842445","8.26734995663712","9.4132571101958","10.5182043769625","10.9399955148495","13.3991606075354","12.9816094892199","14.5728922781348","12.8785912640903","13.0393830774986","13.2246497707628","12.6596651018282","11.8741951414804","12.6216557349988","12.8578109221043","12.7453111287762","13.1714004750496","13.0330962185914","12.6108288856672","12.1420559650437","12.254288641681","12.3318455896311","12.4700151305598","12.5985296832877","",
"Guam","GUM","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","20.6775603206132","21.258962751858","22.0414158185862","24.2184534723257","24.478752206801","24.4787751881012","24.8233078512319","24.9022726785282","26.0756286193582","26.1169261626382","27.3721320016922","27.5732922435835","27.005288821185","27.516626264568","28.5994720653179","28.1653282544756","27.2742493204836","26.8231485891877","27.1335202795943","29.4108387044554","29.3329683155339","29.5711471884205","29.0303405211422","30.560953915945","29.345552952518","28.2431426421916","27.4897013252511","27.0803239955464","26.7873721358216","27.690173872007","28.1572559514932","28.5901195489664","28.1397572163103","28.2759097611943","27.9643648067357","27.7782845546582","29.1049163054271","31.846552802946","32.0363828984135","30.85900624911","30.6553835997775","30.1487452499492","29.8314262284747","29.5982248560033","29.3948759062488","29.2019723197969","29.0870834681006","29.3141976170447","",
"Hong Kong SAR, China","HKG","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","13.169365701704","11.1342471854382","10.6524891251812","11.8994661921708","12.5556384479094","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9025765695873","19.5412906521369","19.8815874401488","19.9082108508493","22.4238553187263","22.0470007838672","23.6076191388379","22.7480069231437","22.5041523742209","23.4992682867094","23.8938403917359","24.2419177349486","21.9760874717836","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3131157001267","15.6570121178756","15.8715590313435","16.5006814196108","15.279713241105","","","","",
"Croatia","HRV","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.7240252933629","42.3771195873776","39.7548958070658","39.1587073297087","38.5556432240081","38.2548700907858","37.3305087899225","37.2234674781537","39.9582747675666","41.5978677093328","42.0749530005112","40.9342412542824","40.2041024106968","41.5708604650836","40.7341962063661","39.9175740336542","38.6257394743625","38.6832141026486","38.5340221634155","",
"Haiti","HTI","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.7553614964355","51.4535666912262","50.4248999393142","51.1310147404594","51.0470603615225","46.9004486609321","44.6285836532889","45.1694331932243","43.9370207430329","41.3571337007691","40.939494892426","42.9174917612905","42.6626509481044","41.6747096198559","41.872445010914","42.8812336943217","42.4419648618718","44.3418714486138","45.1062473335363","43.6126471723693","45.0397542220671","44.717335912369","47.0267773312927","45.1074922321905","43.3043460354264","43.5636482198511","41.8875359126133","39.6385353540258","39.0948786687038","",
"IBRD only","IBD","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","10.4294478527607","11.3128202090799","13.2330967500934","13.2726913189638","12.9180756075957","12.2720362743087","12.402180603183","13.2675938473836","13.5436355914861","13.7560849205027","13.5596972125985","13.3789974164695","12.5840275320832","13.6495891082001","14.6529505323957","11.8902167895533","11.2346662463196","11.5788107404565","12.7210409964969","11.2376247635746","11.7102020320565","10.7096397006694","9.98483333015017","9.71102986684022","10.3628081296661","12.919618069772","13.4296657035522","16.3291661347187","","","15.7134455872859","16.2579278221086","16.8539365479843","","","","18.4485650887534","15.3672983977382","14.0120971721833","15.0246573999141","15.6134649232689","15.3750198771566","15.9053658966348","14.5013182937363","14.8729842077676","14.2990290989907","14.8190963634313","14.4948002581832","",
"IDA only","IDX","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2772503414905","","14.6803259939068","15.0692085848256","14.1838518203792","","","","",
"Isle of Man","IMN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","8.73291191537275","10.1123721143245","10.6293661862446","10.5053165032313","11.2699438975205","12.3144477460542","11.702478124128","11.3760338673946","11.9598728187449","12.077792698631","13.1429596851194","14.3789451249266","15.338638235911","15.7672189200633","15.5195025033347","15.9715336419757","15.4842170785748","15.3389795291726","15.1164759560621","15.1451081260718","14.6032865298017","14.2457256100819","14.0807105426393","14.5974822994352","14.4076302286167","14.8040380607811","15.4104025950524","15.5456255204777","16.0529482128082","15.5775937223536","15.1334829998657","15.1739835904273","15.1894795636051","15.2578600235882","17.2276704329522","16.8518927116795","16.5051359514265","14.4898394030446","16.1667124043572","16.6386825486976","14.8031376442025","15.1256903622833","15.2719500252282","15.6141099220975","15.673673712955","","",
"Not classified","INX","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","28.6546220377213","28.6485861278856","31.5254600646907","34.8185950615058","35.3113048749432","34.0966062128328","35.3511288997214","36.9178194679649","40.2836314206578","42.1656018597305","45.570756886542","46.493243469331","45.0185656135749","45.8574793970569","45.0276401198761","44.707245613377","41.0696691737647","35.1641806202934","35.7364539995423","37.1190586664888","37.5763083475816","37.6238685532821","37.1099141593516","37.2027141585373","35.3605152659362","33.0882522638484","31.1227708603391","29.4478024463535","27.7130900896597","28.9985256691449","29.4833094110187","29.7339456280777","29.7319422938195","30.4387452829507","30.6621520092398","31.9182585822412","37.0029383939303","43.9746586295108","62.2546704917541","44.4395163878314","40.1203560740449","38.4099976538321","35.139094691234","27.4171854024127","26.105261834766","24.3804965452817","23.4819078165507","22.1887271928113","",
"Iran, Islamic Rep.","IRN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","20.7638312857627","18.4728383510476","33.0731657483587","34.071159544277","29.4211989680658","27.9625695534709","29.2778357173697","25.896464935105","27.3557226153038","27.1788240120994","22.9997780580618","20.3190460010682","18.5462140352415","18.3419202943758","17.4426282912873","16.8161834676126","18.3492626176137","14.9958626046701","14.6672996347703","13.2043173454554","13.8920557320226","14.8313722607883","15.5383560174573","14.8771226255178","15.610484137119","15.9213202113998","18.1678411980545","16.5807733959757","15.5906257153813","17.5463352504193","17.4859051555405","17.1755316332962","16.6529138239168","19.4202431887513","20.717883395162","16.8257698115549","18.2510103192693","19.6373860775885","","","","","","","","","","","",
"Iraq","IRQ","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.7090141553581","27.0309301531966","26.5600237455794","25.5081628925823","26.2245533763116","29.0027044565336","",
"Iceland","ISL","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","22.872117202396","23.7002124946059","26.8417288846717","26.3785009667647","22.5133470576959","22.5042360513126","23.5821488170305","24.6421604077123","22.8562502804713","23.362822123024","24.3297539342385","25.8318725673608","23.1991619296832","25.1544574320072","27.8908044838032","26.7278243894162","29.8067736344886","31.347337890877","29.4220611727259","30.6623217013633","31.0957949024542","30.3217199681918","30.0590749798248","30.2403685694334","29.9155746347807","27.2072724554814","29.30631868767","29.8812360462104","29.3445535429169","29.5725673937595","30.4427033316597","31.9399809870368","30.5119648305271","26.4514354405773","24.8741272913537","24.926779221481","38.1598050159165","31.7523207324583","32.9940379805529","30.2022772783092","29.8585048298983","28.0233605793297","28.894323795844","26.8283030792637","30.1690382096125","26.9659896609956","25.8335503164382","28.783671018145","",
"Israel","ISR","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.4357422225933","41.501165944066","40.8569061263849","40.5892620730489","39.9741592460183","41.7846768042673","44.2845764331147","48.0932059910945","43.3342141639059","41.7133872764737","41.2321385842946","40.4426972773561","38.8576187243369","39.4061953783665","39.5204383321204","37.9769883800836","37.7360387882695","37.809934752492","37.7191960063202","36.2913787005219","35.596620683171","35.5379437138968","36.6376997944587","36.9995901091019","36.5943824635295","",
"Italy","ITA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","26.6200699158616","26.5810723348968","31.0301781600751","30.0098551172054","30.161611847038","33.8877701646058","35.7307480174631","38.5708327942874","","","","","","46.1467448155255","46.9908389702401","42.4200032737495","43.3106058191354","43.2429682416742","44.0799293024109","47.0796036867705","48.1294262817485","45.8771265074329","48.1836859590838","47.4237447827063","45.0944942648344","41.2102108422653","41.0038041968277","39.4798153124305","40.0066925494319","39.4722078854655","39.6241983541613","38.8365090589602","39.1414155784883","39.7601113115665","39.2095859911305","40.6013460101408","44.030204610425","42.7521136309445","41.8898905465564","43.6129655352602","43.7106452805216","43.645112195755","43.6172905509694","43.2719490445379","42.9010761762919","42.5232840618574","42.4770993357404","",
